ST_CASE,VEH_NO,PER_NO,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,AIR_BAG,DRUGS,LOCATION,NUMOCCS,HIT_RUN,OWNER,V_CONFIG,HAZ_INV,TRAV_SP,DR_HGT,DR_WGT,PREV_SPD,SPEEDREL,VTRAFWAY,VNUM_LAN,VPROFILE,VPAVETYP,VSURCOND,P_CRASH1,P_CRASH2,DR_DRINK,VPICBODYCLASS,DRDISTRACT,DRIVERRF,DAY,MONTH,YEAR,DAY_WEEK,HOUR,RUR_URB,HARM_EV,RELJCT2,TYP_INT,REL_ROAD,LGT_COND,WEATHER,Fatality Rate (%)
480255,1,1,47,2,1,0,11,3,20,8,0,1,0,3,6,1,77,999,999,1,3,2,3,1,8,1,1,66,0,66,96,0,27,1,2020,2,6,2,12,2,2,1,2,10,50.0
480257,1,1,29,1,1,4,11,20,2,1,0,1,0,2,0,1,998,68,198,0,0,3,5,1,8,2,15,11,0,13,96,0,23,1,2020,5,2,2,12,1,1,1,3,2,50.0
480258,1,1,999,9,1,9,11,99,98,8,0,99,1,9,99,1,998,999,999,99,0,1,2,1,8,1,13,80,0,999,96,31,25,1,2020,7,20,2,8,1,1,1,3,1,50.0
480259,1,1,46,2,1,2,11,99,1,8,0,1,0,1,0,1,998,999,999,0,0,2,3,1,8,1,11,15,0,7,96,0,27,1,2020,2,21,2,1,2,2,1,3,10,50.0
480261,1,1,27,1,1,3,11,20,1,8,0,2,0,2,0,1,998,999,999,0,0,3,2,2,8,1,1,50,0,7,96,0,24,1,2020,6,19,2,12,1,1,1,2,1,14.28571429
480262,1,1,41,1,1,0,11,3,20,8,0,2,0,1,0,1,998,72,155,0,0,3,2,1,8,1,1,80,0,3,0,0,26,1,2020,1,2,2,8,1,1,1,3,1,33.33333333
480263,1,1,67,2,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,2,2,1,8,1,1,83,0,7,96,0,24,1,2020,6,14,2,9,8,1,1,1,1,50.0
480264,1,1,41,1,1,4,11,20,9,8,0,2,0,0,0,1,998,999,999,0,0,2,2,2,8,1,1,12,0,60,96,0,25,1,2020,7,22,2,12,1,1,1,3,1,50.0
480265,1,1,999,9,1,9,11,99,98,8,0,99,1,9,99,1,998,999,999,99,0,1,2,1,8,1,1,80,0,999,96,0,25,1,2020,7,20,2,8,1,1,1,3,10,50.0
480266,1,1,78,1,1,4,11,3,8,0,0,1,0,1,0,1,86,999,999,0,3,3,3,1,8,1,1,9,0,13,96,28,29,1,2020,4,5,2,42,1,1,3,2,1,100.0
480267,1,1,37,1,1,0,11,3,20,8,0,1,0,2,0,1,998,999,999,0,0,5,5,3,8,1,1,80,0,13,96,0,26,1,2020,1,22,2,8,1,1,1,2,10,50.0
480268,1,1,51,2,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,0,3,5,7,1,8,1,1,80,0,7,96,0,29,1,2020,4,6,2,8,2,3,1,2,1,50.0
480269,1,1,51,1,1,0,11,3,20,8,0,2,0,1,0,1,998,999,999,0,0,5,7,1,8,2,1,80,0,60,96,0,22,1,2020,4,18,2,8,3,2,1,3,2,33.33333333
480271,1,1,19,2,1,1,11,3,20,8,0,1,0,2,0,1,998,999,999,0,0,4,2,1,8,2,1,80,0,7,93,6,28,1,2020,3,14,2,8,1,1,1,1,2,50.0
480272,1,1,25,1,1,4,11,20,20,0,0,1,0,0,0,1,998,68,197,0,3,1,4,1,2,2,14,66,1,98,0,84,23,1,2020,5,7,2,1,3,2,1,1,10,25.0
480273,1,1,21,1,1,4,11,3,1,1,0,1,0,1,0,1,998,999,999,1,3,1,2,1,8,1,1,12,1,7,96,999,27,1,2020,2,22,2,59,1,1,4,2,1,100.0
480274,1,1,23,2,1,0,11,3,20,8,0,1,0,1,0,1,998,64,106,4,0,5,3,1,8,2,1,80,0,13,96,0,29,1,2020,4,18,2,8,1,1,1,2,10,50.0
480277,1,1,54,1,1,3,11,3,1,1,0,1,0,1,0,1,998,999,999,2,4,1,2,2,8,2,14,6,0,60,96,87,23,1,2020,5,8,2,12,1,1,1,1,10,33.33333333
480280,1,1,48,2,1,4,11,20,2,8,0,1,0,2,0,1,998,999,999,1,0,5,7,2,8,1,15,10,0,60,96,27,30,1,2020,5,16,2,12,1,1,1,3,10,33.33333333
480281,1,1,35,1,1,1,11,3,1,8,0,5,0,2,0,1,998,999,999,0,5,2,2,1,8,1,1,12,1,7,96,91,29,1,2020,4,23,2,30,1,1,4,3,1,20.0
480282,1,1,24,1,1,4,11,20,20,1,0,1,0,0,0,1,998,68,156,0,0,1,2,1,8,1,3,98,0,80,96,51,29,1,2020,4,18,2,12,8,1,1,3,10,33.33333333
480283,1,1,62,2,1,4,11,20,8,8,0,1,0,2,0,1,998,999,999,0,0,1,2,1,8,1,14,12,0,7,96,999,24,1,2020,6,10,2,53,1,1,4,1,1,100.0
480285,1,1,69,2,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,2,3,2,8,2,1,80,0,2,0,0,23,1,2020,5,7,2,8,8,1,1,3,10,50.0
480286,1,1,30,1,1,4,11,20,20,8,0,1,0,1,0,1,998,999,999,0,0,3,4,1,8,1,14,9,0,94,96,0,25,1,2020,7,6,2,1,1,1,1,4,1,25.0
480288,1,1,20,1,1,0,11,3,20,8,0,1,0,3,0,1,998,999,999,0,0,2,2,8,8,1,11,80,0,60,0,10,29,1,2020,4,20,2,8,3,2,1,3,1,50.0
480289,1,1,43,1,1,0,11,3,20,8,0,2,0,2,6,1,998,999,999,99,0,3,2,1,8,1,1,80,0,66,96,0,30,1,2020,5,7,2,8,1,1,1,1,1,33.33333333
480290,1,1,34,1,1,2,11,3,8,8,0,1,0,2,0,1,998,999,999,0,4,2,2,1,8,1,1,51,0,60,96,0,29,1,2020,4,11,2,12,1,1,1,1,1,50.0
480292,1,1,42,1,1,0,11,3,20,0,0,2,0,1,0,1,998,999,999,0,0,5,5,1,1,1,1,80,0,13,96,0,31,1,2020,6,20,2,8,1,1,1,2,1,33.33333333
480293,1,1,27,1,1,4,11,20,20,8,0,1,0,2,0,1,998,999,999,4,4,4,3,2,8,1,3,51,0,80,96,0,28,1,2020,3,12,2,1,8,1,1,1,1,50.0
480295,1,1,27,1,1,4,11,3,1,1,0,1,0,1,0,1,998,999,999,1,0,2,4,1,8,1,1,10,0,13,96,28,30,1,2020,5,19,2,12,1,1,1,3,1,40.0
480296,1,1,999,9,1,9,11,99,99,8,0,99,1,9,0,1,998,999,999,99,5,2,3,1,8,1,1,17,0,60,96,37,30,1,2020,5,10,2,12,2,2,1,1,10,25.0
480298,1,1,26,1,1,0,11,3,8,8,0,1,0,2,0,1,73,999,999,2,3,3,2,1,8,1,1,50,1,60,96,91,27,1,2020,2,0,2,12,1,1,1,3,1,20.0
480300,1,1,51,1,1,0,11,20,9,0,0,1,0,2,0,1,998,999,999,0,0,1,2,1,8,1,1,10,1,7,96,91,25,1,2020,7,9,2,12,1,1,1,1,1,50.0
480301,1,1,54,1,1,3,11,99,8,1,0,3,0,1,0,1,998,999,999,0,0,1,5,1,8,1,11,15,1,15,96,38,31,1,2020,6,18,2,12,2,2,1,6,1,25.0
480302,1,1,21,1,1,4,11,99,98,1,0,1,0,0,0,1,998,70,209,0,3,1,2,1,8,1,14,6,1,13,96,37,31,1,2020,6,2,2,24,1,1,4,2,1,100.0
480304,1,1,90,1,1,4,11,99,8,8,0,1,0,1,0,1,998,999,999,0,0,3,2,1,8,1,1,54,0,60,96,51,28,1,2020,3,20,2,12,1,1,1,2,1,50.0
480308,1,1,67,2,1,4,11,20,1,1,0,1,0,1,0,1,998,999,999,1,0,5,5,2,8,2,1,8,0,7,96,0,28,1,2020,3,5,2,30,1,1,4,3,2,100.0
480309,1,1,19,2,1,0,11,3,20,8,0,1,1,2,0,1,998,999,999,0,0,4,3,1,1,1,1,80,0,7,96,74,31,1,2020,6,19,2,8,1,1,1,2,1,50.0
480310,1,1,28,1,1,0,11,3,20,8,0,2,0,2,0,1,998,999,999,1,0,2,3,1,1,1,1,80,0,60,96,0,24,1,2020,6,19,2,8,3,2,1,2,1,25.0
480317,1,1,33,1,1,4,11,20,20,0,0,1,0,1,0,1,998,999,999,0,4,6,2,2,8,2,14,6,1,13,96,0,11,2,2020,3,23,2,21,5,1,4,3,2,100.0
480320,1,1,20,1,1,0,11,3,20,8,0,2,0,2,0,1,998,999,999,0,0,2,2,1,8,1,1,80,0,7,96,0,24,1,2020,6,19,2,8,1,1,1,3,1,25.0
480321,1,1,23,1,1,4,11,20,20,8,0,1,0,1,0,1,998,70,191,1,4,3,2,3,8,1,14,98,0,94,96,0,26,1,2020,1,18,2,44,18,1,1,2,10,100.0
480323,1,1,18,1,1,0,11,20,20,1,0,2,0,2,0,1,998,999,999,0,0,2,3,1,8,2,3,98,0,13,93,91,26,1,2020,1,3,2,5,1,1,1,3,2,50.0
480324,1,1,48,2,1,4,11,20,1,0,0,5,0,2,0,1,998,999,999,0,0,2,2,1,1,2,1,13,0,2,96,0,28,1,2020,3,15,2,42,1,1,4,1,2,40.0
480326,1,1,63,2,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,1,0,5,5,1,8,1,1,80,0,7,96,0,25,1,2020,7,18,2,8,1,1,1,3,10,50.0
480327,1,1,35,2,1,4,11,3,8,8,0,1,0,1,0,1,998,999,999,0,5,2,3,2,8,1,15,8,0,13,96,58,28,1,2020,3,14,2,42,1,1,4,1,1,100.0
480328,1,1,32,1,1,4,11,20,20,0,0,1,0,2,0,1,84,66,173,0,3,2,2,1,8,1,14,9,1,8,96,0,29,1,2020,4,7,2,1,1,1,4,2,1,50.0
480329,1,1,26,1,1,0,11,3,1,8,0,1,0,1,0,1,998,999,999,0,5,3,3,3,8,1,1,13,1,60,0,91,31,1,2020,6,21,2,14,19,1,2,3,1,12.5
480330,1,1,29,1,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,4,0,5,7,1,8,1,1,80,0,7,96,0,10,3,2020,3,21,2,8,1,1,1,2,1,50.0
480331,1,1,999,9,1,9,11,99,99,8,0,99,1,9,99,1,998,999,999,99,0,4,2,2,8,1,99,99,0,999,96,0,10,3,2020,3,2,2,8,1,1,98,2,10,50.0
480332,1,1,18,2,1,0,11,3,20,8,0,3,0,2,0,1,998,999,999,2,0,3,3,1,8,1,1,80,0,13,96,0,6,3,2020,6,22,2,8,1,1,1,3,1,25.0
480333,1,1,999,9,1,9,11,99,98,8,0,99,1,9,99,1,998,999,999,99,0,5,4,1,8,1,1,80,0,999,96,0,6,3,2020,6,18,2,8,1,1,1,2,1,50.0
480334,1,1,32,2,1,0,11,3,20,0,0,2,0,1,0,1,998,999,999,0,0,4,2,1,8,1,1,13,0,7,0,28,6,3,2020,6,10,2,18,1,1,4,1,1,33.33333333
480335,1,1,59,1,1,4,11,20,20,8,0,1,0,0,0,1,998,999,999,0,4,2,2,1,8,1,14,52,0,81,96,0,3,3,2020,3,14,2,12,1,1,1,1,10,50.0
480337,1,1,44,1,1,4,11,20,20,8,0,1,0,1,0,1,998,999,999,0,0,2,2,1,8,1,14,12,0,82,96,0,29,2,2020,7,22,2,33,1,1,3,3,1,100.0
480338,1,1,35,2,1,4,11,3,8,8,0,2,0,1,0,1,998,69,166,0,0,1,2,8,8,98,1,17,0,13,93,38,6,3,2020,6,8,2,12,2,2,1,1,1,66.66666667
480339,1,1,20,1,1,4,11,20,8,8,0,1,0,2,0,1,998,999,999,0,5,2,5,1,8,1,1,12,0,13,96,37,1,2,2020,7,22,2,46,1,1,4,3,1,100.0
480340,1,1,23,1,1,9,11,3,20,8,0,99,1,1,0,1,998,999,999,0,0,3,4,1,8,1,14,13,0,60,96,0,1,2,2020,7,2,2,8,1,1,2,3,1,33.33333333
480341,1,1,26,1,1,3,11,99,8,1,0,3,0,1,0,1,998,999,999,0,5,3,3,1,8,1,1,12,0,13,96,91,1,2,2020,7,17,2,25,1,1,3,1,1,20.0
480343,1,1,25,2,1,0,11,3,20,8,0,2,0,1,0,1,998,999,999,0,0,3,4,1,8,1,1,80,0,7,96,0,3,2,2020,2,0,2,8,18,1,1,6,1,33.33333333
480344,1,1,70,1,1,3,11,20,20,0,0,2,0,1,0,1,998,999,999,0,0,1,6,1,8,1,1,13,1,65,96,91,3,2,2020,2,2,2,31,3,2,12,3,1,50.0
480345,1,1,30,1,1,4,11,20,1,1,0,1,0,2,0,1,998,999,999,1,0,1,4,1,8,1,1,13,1,60,96,0,3,2,2020,2,1,2,32,1,1,4,2,1,100.0
480346,1,1,21,1,1,4,11,20,20,0,0,3,0,2,0,1,998,70,999,0,5,2,3,1,8,1,1,9,0,1,96,0,1,2,2020,7,19,2,32,1,1,3,2,1,75.0
480347,1,1,35,1,1,0,11,3,20,8,0,1,0,3,6,1,998,999,999,0,0,3,2,2,8,1,14,80,0,66,96,0,3,2,2020,2,5,2,8,1,1,1,2,10,50.0
480349,1,1,27,1,1,4,11,20,20,0,0,1,0,1,0,1,87,999,999,2,5,5,6,1,8,1,1,62,0,82,96,0,1,2,2020,7,14,2,12,2,2,1,1,1,25.0
480351,1,1,25,1,1,4,11,20,20,0,0,1,0,1,0,1,998,68,138,0,0,1,4,1,1,1,1,67,0,80,96,0,1,2,2020,7,18,2,1,2,3,1,3,1,50.0
480352,1,1,41,1,1,4,11,3,99,8,0,2,0,3,0,1,998,999,999,0,5,3,4,1,8,2,1,13,0,13,0,0,9,2,2020,1,6,2,59,19,1,10,6,2,100.0
480353,1,1,21,1,1,2,11,3,8,8,0,1,0,2,0,1,998,999,999,0,0,1,2,1,8,1,1,8,0,13,96,91,3,2,2020,2,15,2,12,1,1,1,1,10,50.0
480355,1,1,58,1,1,4,11,20,20,8,0,1,0,1,0,1,998,999,999,1,0,2,2,1,8,1,14,12,0,81,96,0,8,2,2020,7,18,2,33,1,1,12,3,1,100.0
480357,1,1,30,1,1,4,11,3,8,8,0,1,0,1,0,1,998,999,999,1,0,2,3,1,8,1,1,12,1,3,96,0,3,2,2020,2,2,2,58,1,1,4,2,1,100.0
480358,1,1,69,1,1,2,11,3,8,8,0,1,0,1,0,1,998,999,999,1,5,3,3,1,8,1,1,50,0,3,93,6,1,2,2020,7,15,2,14,1,1,2,1,1,50.0
480360,1,1,53,1,1,4,11,3,9,8,0,1,0,2,0,1,998,999,999,0,4,5,7,1,8,4,1,6,0,13,96,0,12,2,2020,4,6,2,30,1,1,4,3,10,100.0
480361,1,1,999,9,1,9,11,20,20,8,0,99,1,9,0,1,998,999,999,99,5,1,2,1,8,1,14,13,0,13,96,0,1,2,2020,7,14,2,42,1,1,4,1,1,50.0
480362,1,1,28,1,1,0,11,99,20,8,0,2,0,2,0,1,998,999,999,1,0,5,5,3,8,1,1,83,0,60,96,0,2,2,2020,1,21,2,9,1,1,1,3,1,33.33333333
480363,1,1,60,2,1,4,11,3,8,8,0,1,0,1,0,1,998,999,999,2,0,1,2,1,8,1,1,8,0,13,0,0,13,2,2020,5,10,2,30,3,2,4,1,10,100.0
480366,1,1,24,2,1,0,11,3,20,8,0,1,1,1,0,1,998,999,999,0,0,3,5,1,8,1,1,80,0,7,5,0,10,2,2020,2,2,2,8,1,1,1,2,1,50.0
480367,1,1,25,1,1,4,11,3,8,8,0,1,0,1,0,1,998,72,175,0,0,1,2,1,8,1,1,65,0,13,96,0,9,2,2020,1,6,2,12,2,2,1,2,10,50.0
480368,1,1,17,1,1,4,11,20,9,1,0,3,0,2,0,1,998,999,999,0,0,3,2,1,8,1,1,13,1,7,96,0,9,2,2020,1,22,2,1,1,1,10,3,1,66.66666667
480369,1,1,86,2,1,4,11,3,1,8,0,1,0,2,0,1,998,999,999,0,4,2,2,1,8,2,1,6,0,7,96,87,9,2,2020,1,14,2,59,1,1,4,1,10,100.0
480374,1,1,25,1,1,4,11,3,8,8,0,2,0,1,0,1,998,999,999,0,0,2,3,1,1,1,1,12,1,13,96,28,9,2,2020,1,5,2,30,3,2,3,6,1,50.0
480375,1,1,28,1,1,4,11,99,99,8,0,1,0,2,0,1,998,999,999,1,0,2,2,1,8,1,1,12,0,7,96,0,8,2,2020,7,0,2,33,1,1,4,3,1,100.0
480380,1,1,20,1,1,0,11,3,1,0,0,1,0,1,0,1,60,999,999,0,0,3,4,3,8,1,1,50,1,119,96,0,6,2,2020,5,1,2,12,18,1,1,2,1,50.0
480382,1,1,46,1,1,2,11,3,20,8,0,1,0,2,6,1,998,65,999,0,0,5,5,1,8,2,1,62,0,66,96,0,10,2,2020,2,20,2,12,1,1,1,2,2,50.0
480383,1,1,21,1,1,4,11,3,8,0,0,1,0,1,0,1,998,999,999,1,5,2,2,1,8,1,14,6,1,3,96,0,18,2,2020,3,23,2,42,1,1,4,2,1,100.0
480386,1,1,32,1,1,4,11,3,8,8,0,1,0,3,0,1,998,71,187,0,4,3,2,1,2,1,1,51,1,60,96,26,14,2,2020,6,5,2,12,1,1,1,3,1,50.0
480387,1,1,27,1,1,4,11,20,9,1,0,1,0,2,0,1,998,999,999,0,0,3,4,1,8,2,1,11,0,7,96,28,12,2,2020,4,4,2,12,1,1,1,3,2,50.0
480388,1,1,59,1,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,2,3,1,8,1,1,80,0,7,96,0,17,2,2020,2,21,2,8,1,1,1,3,10,50.0
480390,1,1,18,1,1,4,11,3,1,8,0,1,0,1,0,1,998,999,999,0,0,1,4,1,8,2,15,10,0,13,96,28,18,2,2020,3,5,2,12,1,1,1,2,5,50.0
480391,1,1,18,1,1,3,11,3,8,0,0,3,0,2,0,1,998,999,999,0,0,4,1,1,8,1,1,13,1,60,96,91,23,2,2020,1,2,2,20,1,1,8,3,10,33.33333333
480392,1,1,73,1,1,4,11,20,20,0,0,1,0,1,0,1,998,64,140,0,0,2,2,1,1,1,1,66,0,60,96,0,18,2,2020,3,6,2,12,2,2,1,1,10,33.33333333
480393,1,1,69,1,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,5,3,1,8,1,1,80,0,13,96,0,18,2,2020,3,18,2,8,1,1,1,2,1,50.0
480395,1,1,55,2,1,0,11,3,20,0,0,1,0,1,0,1,998,999,999,0,0,5,5,1,8,1,1,80,0,7,96,0,22,2,2020,7,22,2,8,1,1,1,2,1,50.0
480396,1,1,77,1,1,4,11,3,9,8,0,1,0,2,0,1,998,999,999,0,5,1,2,1,8,1,1,8,0,13,0,0,26,2,2020,4,12,2,42,1,1,4,1,1,100.0
480397,1,1,35,1,1,4,11,20,9,0,0,1,0,2,0,1,998,999,999,0,5,1,4,2,2,1,14,13,1,13,96,999,26,2,2020,4,21,2,30,1,1,4,3,1,100.0
480398,1,1,16,1,1,1,11,20,9,8,0,1,0,2,0,1,998,999,999,0,5,2,5,3,8,1,1,62,0,60,96,0,23,2,2020,1,18,2,12,2,2,1,3,10,75.0
480400,1,1,47,1,1,4,11,3,8,8,0,1,0,1,0,1,0,68,227,0,0,3,3,2,8,1,7,53,0,3,96,0,22,2,2020,7,5,2,12,1,1,1,2,10,33.33333333
480404,1,1,36,1,1,0,11,3,20,8,0,1,0,2,0,1,998,999,999,0,0,3,6,1,8,1,1,80,0,60,96,0,22,2,2020,7,4,2,8,1,1,1,3,1,10.0
480405,1,1,71,1,1,4,11,99,99,8,0,1,0,2,0,1,998,999,999,0,0,4,2,1,8,1,14,13,0,13,96,0,1,2,2020,7,13,2,38,19,1,4,1,1,100.0
480406,1,1,21,1,1,0,11,3,9,8,0,3,0,1,0,1,998,999,999,0,0,3,4,1,8,1,1,80,0,7,98,0,26,2,2020,4,19,2,8,1,1,1,2,1,25.0
480407,1,1,36,1,1,4,11,3,8,8,0,1,0,1,0,1,998,999,999,0,0,0,0,0,0,0,11,15,0,3,96,38,22,2,2020,7,4,2,12,8,1,1,3,1,50.0
480409,1,1,72,1,1,0,11,3,20,8,0,1,1,1,0,1,998,999,999,1,0,2,2,1,1,1,1,80,0,60,96,0,21,2,2020,6,5,2,8,1,1,1,2,1,50.0
480410,1,1,29,1,1,0,11,3,20,8,0,99,1,2,0,1,998,999,999,0,0,1,4,1,8,1,1,80,0,8,96,0,7,2,2020,6,1,2,8,1,1,1,2,1,33.33333333
480411,1,1,65,1,1,4,11,20,1,8,0,1,0,1,0,1,82,999,999,2,3,1,2,1,8,1,1,9,1,13,96,0,24,2,2020,2,21,2,33,1,1,4,3,1,100.0
480412,1,1,54,1,1,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,1,3,1,8,1,1,72,0,60,96,0,28,2,2020,6,17,2,12,8,1,1,1,1,50.0
480413,1,1,47,1,1,0,11,3,20,8,0,1,0,1,6,1,998,73,200,0,0,2,2,2,8,6,14,13,0,66,96,0,19,2,2020,4,22,2,8,19,1,10,2,2,50.0
480414,1,1,21,1,1,2,11,20,8,8,0,2,0,1,0,1,998,999,999,3,5,2,2,8,8,1,1,17,1,3,96,91,29,2,2020,7,4,2,12,2,2,1,3,1,20.0
480415,1,1,44,1,1,4,11,20,8,8,0,1,0,2,0,1,998,999,999,0,0,5,7,1,8,1,99,13,0,60,96,0,1,3,2020,1,20,2,30,1,1,8,3,1,100.0
480418,1,1,19,1,1,2,11,20,8,8,0,1,0,2,0,1,998,999,999,0,3,5,7,1,8,1,1,68,0,13,96,0,24,2,2020,2,14,2,12,2,3,1,1,10,50.0
480420,1,1,34,1,1,4,11,20,9,8,0,1,0,2,0,1,998,73,217,1,0,2,2,1,1,1,1,13,1,7,96,0,22,2,2020,7,6,2,33,1,1,4,6,10,100.0
480421,1,1,25,1,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,1,2,1,8,2,1,13,0,60,96,91,10,2,2020,2,18,2,8,1,1,4,2,2,50.0
480423,1,1,20,1,1,3,11,20,1,8,0,3,0,2,0,1,998,999,999,0,5,1,2,1,8,1,1,13,0,13,96,0,25,2,2020,3,8,2,33,1,1,4,1,1,33.33333333
480426,1,1,999,9,1,9,11,99,99,8,0,99,1,9,99,1,998,999,999,99,0,1,4,1,8,1,1,80,0,999,96,0,14,2,2020,6,19,2,8,1,1,1,2,1,50.0
480428,1,1,32,1,1,4,11,3,20,8,0,1,0,0,0,1,998,74,187,0,0,2,3,1,8,1,1,13,0,60,96,0,21,2,2020,6,12,2,42,1,1,4,1,1,100.0
480429,1,1,42,2,1,2,11,20,20,0,0,1,1,1,0,1,40,999,999,0,3,2,2,1,8,1,1,80,1,103,96,38,16,2,2020,1,16,2,8,3,2,1,1,1,50.0
480431,1,1,76,1,1,4,11,20,20,0,0,1,0,0,0,1,998,999,999,0,0,5,5,1,8,1,1,8,0,94,0,73,1,3,2020,1,3,2,33,1,1,8,3,1,100.0
480440,1,1,37,1,1,0,11,3,9,1,0,1,0,1,0,1,998,999,999,0,4,3,4,2,1,1,1,51,0,7,96,0,29,2,2020,7,5,2,12,1,1,1,3,1,50.0
480441,1,1,24,1,1,0,11,3,8,0,0,4,0,1,0,1,76,999,999,4,3,3,3,1,8,1,1,10,1,60,96,91,27,2,2020,5,22,2,14,1,1,2,3,1,20.0
480443,1,1,38,1,1,4,11,20,1,8,0,1,0,2,0,1,998,73,216,0,5,2,3,1,8,2,1,50,1,13,96,0,2,3,2020,2,1,2,12,3,2,1,2,1,50.0
480444,1,1,45,1,1,4,11,3,1,8,0,1,0,1,0,1,998,999,999,0,0,3,3,1,8,1,1,54,0,60,96,50,15,2,2020,7,2,2,12,1,1,1,3,1,100.0
480446,1,1,20,1,1,4,11,20,8,1,0,1,0,0,0,1,998,999,999,1,5,2,2,1,1,2,1,13,1,13,96,0,11,3,2020,4,4,2,98,1,1,4,2,5,100.0
480448,1,1,48,1,1,4,11,20,20,8,0,1,0,0,0,1,998,71,318,0,0,4,2,1,8,1,1,99,1,81,96,0,7,3,2020,7,21,2,1,1,1,1,3,1,100.0
480449,1,1,24,1,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,6,1,2,8,1,1,80,0,60,96,0,5,3,2020,5,16,2,8,20,1,1,1,1,50.0
480454,1,1,28,2,1,1,11,3,1,8,0,1,0,1,0,1,998,999,999,0,0,2,5,1,8,1,1,83,0,13,96,0,3,3,2020,3,22,2,9,3,2,1,3,10,50.0
480455,1,1,42,1,1,4,11,20,8,1,0,1,0,2,0,1,998,999,999,0,0,2,4,1,8,1,1,12,0,60,96,0,13,3,2020,6,23,2,30,1,1,4,3,1,100.0
480458,1,1,81,1,1,0,11,3,20,8,0,1,1,3,0,1,998,999,999,0,0,6,2,2,8,1,14,80,0,7,96,0,6,3,2020,6,18,2,8,20,1,1,2,1,50.0
480459,1,1,45,1,1,3,11,3,8,8,0,1,0,2,0,1,998,999,999,0,0,2,2,1,8,1,1,54,1,60,96,91,10,3,2020,3,0,2,12,1,1,1,2,10,50.0
480462,1,1,60,1,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,2,2,1,8,1,1,80,0,7,96,58,2,3,2020,2,20,2,8,1,1,1,2,1,50.0
480463,1,1,25,2,1,1,11,3,8,1,0,1,0,1,0,1,70,999,999,0,5,2,3,1,1,1,1,17,1,7,96,91,3,3,2020,3,12,2,12,2,2,1,1,10,50.0
480465,1,1,58,2,1,4,11,20,9,8,0,1,0,1,0,1,65,62,133,0,3,2,2,1,8,1,1,62,0,13,96,0,6,3,2020,6,7,2,12,2,2,1,1,1,50.0
480466,1,1,21,1,1,4,11,20,8,0,0,3,0,2,0,1,100,74,150,0,3,3,4,1,8,1,16,6,0,13,96,37,13,3,2020,6,17,2,41,5,1,4,1,1,33.33333333
480467,1,1,54,1,1,4,11,20,1,8,0,1,0,1,0,1,998,73,178,1,5,3,2,1,8,1,14,13,1,7,96,58,15,3,2020,1,1,2,33,1,1,4,2,1,100.0
480469,1,1,35,1,1,4,11,99,99,8,0,1,0,2,0,1,998,999,999,0,0,3,2,1,8,2,1,54,1,60,93,50,14,3,2020,7,3,2,12,1,1,1,3,2,100.0
480470,1,1,50,2,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,2,4,1,8,1,1,80,0,7,96,38,10,3,2020,3,6,2,8,3,2,1,6,1,50.0
480471,1,1,21,1,1,4,11,99,8,0,0,3,0,3,0,1,998,999,999,0,5,4,2,1,8,1,1,13,1,13,96,0,9,3,2020,2,5,2,38,1,1,5,3,1,33.33333333
480472,1,1,46,1,1,4,11,20,20,8,0,1,0,0,0,1,998,69,176,1,0,2,3,2,8,1,1,62,1,81,96,0,2,2,2020,1,15,2,12,2,3,1,1,1,33.33333333
480473,1,1,38,1,1,0,11,3,8,8,0,3,0,1,0,1,998,999,999,0,0,2,2,1,8,1,11,15,0,5,96,38,4,2,2020,3,13,2,12,2,3,1,1,1,25.0
480474,1,1,41,1,1,0,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,2,4,1,2,1,11,15,0,60,93,38,30,1,2020,5,14,2,12,2,2,1,1,10,33.33333333
480475,1,1,33,1,1,0,11,3,20,8,0,1,0,0,0,1,70,999,999,0,5,3,4,1,8,1,6,13,0,13,96,27,2,2,2020,1,17,2,8,1,1,2,1,1,50.0
480477,1,1,62,2,1,0,11,3,20,0,0,1,0,1,0,1,998,999,999,0,0,1,2,1,1,1,1,80,0,60,96,0,4,2,2020,3,5,2,8,1,1,1,3,10,50.0
480478,1,1,29,2,1,0,11,3,20,8,0,2,0,1,0,1,998,68,190,0,0,3,4,1,1,1,1,80,0,13,96,0,2,2,2020,1,18,2,8,1,1,1,3,1,33.33333333
480481,1,1,23,1,1,4,11,20,8,1,0,2,0,0,0,1,998,74,394,1,5,2,3,1,8,1,14,6,1,7,96,0,2,2,2020,1,6,2,33,1,1,3,4,1,50.0
